latitude,longitude,Events,Type
20.199012,81.075466,1,Left Wing Extremism
17.812075,81.383041,1,Left Wing Extremism
18.970836,81.970832,1,Religious Inspired: Hindu
18.245675,81.318497,1,Left Wing Extremism
20.509133,82.593538,1,Left Wing Extremism
22.650028,86.360299,1,Left Wing Extremism
18.010367,81.098156,1,Left Wing Extremism
24.798346,93.94043,1,Left Wing Extremism
22.362148,85.438748,1,Left Wing Extremism
25.594113,85.137677,1,Left Wing Extremism
19.121472,81.868666,1,Left Wing Extremism
30.707077,76.216991,1,Religious Inspired: Sikh
18.845512,81.384153,1,Left Wing Extremism
20.215441,80.144254,1,Left Wing Extremism
20.489143,80.374216,1,Left Wing Extremism
19.413406,80.005859,1,Left Wing Extremism
18.022428,80.934302,1,Left Wing Extremism
25.649202,90.492493,1,Nationalist/Sub-nationalist Movement
27.568066,95.328234,1,Nationalist/Sub-nationalist Movement
27.49412,95.359204,1,Nationalist/Sub-nationalist Movement
18.795773,80.818817,1,Left Wing Extremism
20.055066,80.473103,1,Left Wing Extremism
22.052971,85.163949,1,Left Wing Extremism
23.120971,85.0701,1,Left Wing Extremism
24.181628,86.286558,1,Left Wing Extremism
26.224184,93.776314,1,Nationalist/Sub-nationalist Movement
24.245887,93.638413,1,Nationalist/Sub-nationalist Movement
18.701641,81.248451,1,Left Wing Extremism
19.286642,80.703382,1,Left Wing Extremism
25.886339,85.140142,1,Left Wing Extremism
24.3262,94.0006,1,Nationalist/Sub-nationalist Movement
18.386905,81.65647,1,Left Wing Extremism
18.388994,81.656155,1,Left Wing Extremism
18.811097,80.803694,1,Left Wing Extremism
24.970643,84.970406,1,Left Wing Extremism
19.414085,80.59306,1,Left Wing Extremism
25.579549,91.891915,1,Nationalist/Sub-nationalist Movement
11.127122,78.656894,1,Religious Inspired: Hindu
19.72562,81.233825,1,Left Wing Extremism
33.778175,76.576171,1,Religious Inspired: Islamic
19.954121,81.147355,1,Left Wing Extremism
18.79776,80.819957,1,Left Wing Extremism
23.078666,85.277777,1,Left Wing Extremism
19.205799,81.934448,1,Left Wing Extremism
19.725756,81.233632,1,Left Wing Extremism
24.543551,93.967437,1,Nationalist/Sub-nationalist Movement
22.451384,86.589276,1,Left Wing Extremism
23.482927,84.446456,1,Left Wing Extremism
18.505896,81.554158,1,Left Wing Extremism
18.845263,81.159827,1,Left Wing Extremism
18.875544,81.15177,1,Left Wing Extremism
24.285466,87.242168,1,Left Wing Extremism
24.078081,94.019729,1,Nationalist/Sub-nationalist Movement
23.755579,84.354205,1,Left Wing Extremism
24.781467,84.986412,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
24.555765,86.396423,1,Left Wing Extremism
24.441814,84.395611,1,Left Wing Extremism
19.219425,81.989993,1,Left Wing Extremism
24.782971,94.129474,1,Nationalist/Sub-nationalist Movement
23.12875,84.469595,1,Left Wing Extremism
19.496873,80.276733,1,Left Wing Extremism
19.590641,81.666614,1,Left Wing Extremism
23.192003,84.522219,1,Left Wing Extremism
19.169504,83.419562,1,Left Wing Extremism
24.442199,84.395234,1,Left Wing Extremism
23.191143,84.29563,1,Left Wing Extremism
24.795452,85.003001,1,Left Wing Extremism
19.412915,80.584316,1,Left Wing Extremism
33.789497,75.103386,1,Religious Inspired: Islamic
33.732216,75.157913,1,Religious Inspired: Islamic
20.317241,81.269729,1,Left Wing Extremism
18.845629,81.382031,1,Left Wing Extremism
18.798609,80.526115,1,Left Wing Extremism
19.595851,81.663777,1,Left Wing Extremism
20.079818,81.589648,1,Left Wing Extremism
19.877166,75.343336,1,Left Wing Extremism
24.402006,87.536032,1,Left Wing Extremism
19.356476,81.529472,1,Left Wing Extremism
18.775175,80.536697,1,Left Wing Extremism
22.28935,86.598103,1,Left Wing Extremism
23.650941,84.944084,1,Left Wing Extremism
19.39063,81.827442,1,Left Wing Extremism
18.196037,80.97773,1,Left Wing Extremism
8.893156,76.614152,1,Religious Inspired: Islamic
18.29752,81.556798,1,Left Wing Extremism
19.758767,83.19422,1,Left Wing Extremism
19.709026,83.197348,1,Left Wing Extremism
18.801889,82.718387,1,Left Wing Extremism
25.683801,85.355056,1,Left Wing Extremism
22.519997,86.449938,1,Left Wing Extremism
25.920255,93.72986,1,Nationalist/Sub-nationalist Movement
24.750417,84.500395,1,Left Wing Extremism
16.830171,75.710031,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
19.577871,81.346428,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
11.801364,76.004373,1,Left Wing Extremism
17.39962,78.565149,1,Left Wing Extremism
20.711184,81.549937,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
34.306926,74.448811,1,Religious Inspired: Islamic
22.585272,87.049698,1,Left Wing Extremism
34.025109,74.917582,1,Religious Inspired: Islamic
22.855429,86.013158,1,Left Wing Extremism
18.505817,81.554539,1,Left Wing Extremism
19.853635,80.635241,1,Left Wing Extremism
18.072954,80.8256,1,Left Wing Extremism
24.343467,84.264952,1,Left Wing Extremism
24.830102,85.419961,1,Left Wing Extremism
19.1287,82.050159,1,Left Wing Extremism
23.266311,85.307159,1,Left Wing Extremism
18.863646,82.876863,1,Left Wing Extremism
11.888153,75.472341,1,Left Wing Extremism
24.10776,87.161105,1,Left Wing Extremism
24.454851,92.579248,1,Religious Inspired: Hindu
18.184536,81.411415,1,Left Wing Extremism
18.766823,80.940201,1,Left Wing Extremism
20.165435,85.023346,1,Left Wing Extremism
19.010305,81.095966,1,Left Wing Extremism
18.229264,81.912482,1,Left Wing Extremism
18.817791,80.866966,1,Left Wing Extremism
25.315873,94.16513,1,Nationalist/Sub-nationalist Movement
19.435234,81.510266,1,Left Wing Extremism
24.180944,85.891744,1,Left Wing Extremism
18.510278,81.903611,1,Left Wing Extremism
24.745719,84.380489,1,Left Wing Extremism
18.642933,82.023163,1,Left Wing Extremism
24.713139,84.69993,1,Left Wing Extremism
21.099831,81.028139,1,Left Wing Extremism
24.266715,84.81247,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
23.023638,85.189405,1,Left Wing Extremism
27.280005,95.330191,1,Nationalist/Sub-nationalist Movement
27.464375,94.936553,1,Nationalist/Sub-nationalist Movement
27.05824,95.177106,1,Nationalist/Sub-nationalist Movement
27.492191,95.346775,1,Nationalist/Sub-nationalist Movement
23.61285,83.848769,1,Left Wing Extremism
17.84683,79.66121,1,Left Wing Extremism
23.614343,83.848643,1,Left Wing Extremism
18.483756,81.290425,1,Left Wing Extremism
17.77908,81.030996,1,Left Wing Extremism
17.774226,81.891719,1,Left Wing Extremism
21.097542,81.037781,1,Left Wing Extremism
27.676165,96.6067,1,Nationalist/Sub-nationalist Movement
19.494971,80.185794,1,Left Wing Extremism
12.29581,76.639381,1,Religious Inspired: Islamic
18.561113,80.920395,1,Left Wing Extremism
24.604049,93.682965,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
26.401436,90.266699,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
31.354397,75.556258,1,Religious Inspired: Sikh
22.408769,87.373316,1,Left Wing Extremism
22.408769,87.373316,1,Left Wing Extremism
22.408769,87.373316,1,Left Wing Extremism
22.408769,87.373316,1,Left Wing Extremism
19.190308,84.185818,1,Left Wing Extremism
34.529321,74.244934,1,Religious Inspired: Islamic
23.795653,86.430386,1,Left Wing Extremism
24.374677,84.19362,1,Left Wing Extremism
18.77717,81.969185,1,Left Wing Extremism
27.569894,95.568737,1,Nationalist/Sub-nationalist Movement
18.860831,80.721442,1,Left Wing Extremism
27.492618,95.348701,1,Nationalist/Sub-nationalist Movement
27.291066,95.669461,1,Nationalist/Sub-nationalist Movement
21.396664,80.660561,1,Left Wing Extremism
26.091035,94.258974,1,Nationalist/Sub-nationalist Movement
19.723535,81.242411,1,Left Wing Extremism
27.486479,95.435803,1,Nationalist/Sub-nationalist Movement
27.046794,95.121058,1,Nationalist/Sub-nationalist Movement
20.341762,80.699208,1,Left Wing Extremism
18.5282,80.887108,1,Left Wing Extremism
26.930128,94.819457,1,Nationalist/Sub-nationalist Movement
27.473945,95.308923,1,Nationalist/Sub-nationalist Movement
27.567739,95.557243,1,Nationalist/Sub-nationalist Movement
27.492191,95.346775,1,Nationalist/Sub-nationalist Movement
27.49259,95.346586,1,Nationalist/Sub-nationalist Movement
23.99918,85.999192,1,Left Wing Extremism
27.492191,95.346775,1,Nationalist/Sub-nationalist Movement
34.08811,74.033929,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
23.996872,85.371765,1,Left Wing Extremism
25.515942,90.538859,1,Nationalist/Sub-nationalist Movement
17.32125,82.040714,1,Left Wing Extremism
34.18846,74.351422,1,Religious Inspired: Islamic
19.107132,81.953482,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
25.15192,93.969963,1,Nationalist/Sub-nationalist Movement
18.895234,81.356992,1,Left Wing Extremism
21.074046,80.998758,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
27.194511,95.469531,1,Nationalist/Sub-nationalist Movement
33.874027,74.901505,1,Religious Inspired: Islamic
18.245703,81.318646,1,Left Wing Extremism
18.340368,81.18164,1,Left Wing Extremism
24.454851,92.579248,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.210278,84.655278,1,Left Wing Extremism
27.741057,96.644737,1,Nationalist/Sub-nationalist Movement
32.899524,74.742485,1,Religious Inspired: Islamic
24.703886,84.376838,1,Left Wing Extremism
18.014568,81.389831,1,Left Wing Extremism
25.988585,94.614507,1,Nationalist/Sub-nationalist Movement
23.75,84.5,1,Left Wing Extremism
25.862686,85.783972,1,Left Wing Extremism
20.967554,82.468506,1,Left Wing Extremism
22.9725,85.280833,1,Left Wing Extremism
34.353333,74.343333,1,Religious Inspired: Islamic
33.619424,74.928229,1,Religious Inspired: Islamic
18.860831,80.721442,1,Left Wing Extremism
33.874027,74.901505,1,Religious Inspired: Islamic
22.424,87.319,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
19.191222,84.185712,1,Left Wing Extremism
33.767001,74.092404,1,Religious Inspired: Islamic
14.442599,79.986456,1,Religious Inspired: Islamic
26.662294,95.220458,1,Nationalist/Sub-nationalist Movement
20.493969,80.926259,1,Left Wing Extremism
20.27,81.49,1,Left Wing Extremism
23.04413,84.537946,1,Left Wing Extremism
23.852531,86.045312,1,Left Wing Extremism
23.346576,84.7669,1,Left Wing Extremism
34.088117,74.033985,1,Religious Inspired: Islamic
25.330177,90.56345,1,Nationalist/Sub-nationalist Movement
25.495278,90.616667,1,Nationalist/Sub-nationalist Movement
25.594539,90.25027,1,Nationalist/Sub-nationalist Movement
18.860831,80.721442,1,Left Wing Extremism
23.785083,83.983102,1,Left Wing Extremism
23.671176,84.235783,1,Left Wing Extremism
23.671176,84.235783,1,Left Wing Extremism
18.108706,82.10879,1,Left Wing Extremism
23.04413,84.537946,1,Left Wing Extremism
26.657086,91.912479,1,Nationalist/Sub-nationalist Movement
10.291039,77.876607,1,Religious Inspired: Islamic
10.367312,77.980291,1,Religious Inspired: Islamic
25.362195,86.464073,1,Left Wing Extremism
33.731126,75.148701,1,Religious Inspired: Islamic
23.075278,85.278889,1,Left Wing Extremism
19.638757,81.137604,1,Left Wing Extremism
18.183478,81.422231,1,Left Wing Extremism
25.318554,90.440092,1,Nationalist/Sub-nationalist Movement
33.724008,75.017854,1,Religious Inspired: Islamic
18.561113,80.920395,1,Left Wing Extremism
26.770993,84.250928,1,Left Wing Extremism
21.4088,83.609535,1,Left Wing Extremism
20.042149,81.223841,1,Left Wing Extremism
34.22996,74.365946,1,Religious Inspired: Islamic
33.655271,74.919402,1,Religious Inspired: Islamic
18.395483,82.353327,1,Left Wing Extremism
24.441105,84.548528,1,Left Wing Extremism
23.271015,80.012091,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
34.376325,74.307421,1,Religious Inspired: Islamic
23.810237,85.7652,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
19.598623,80.226578,1,Left Wing Extremism
24.943714,94.094658,1,Nationalist/Sub-nationalist Movement
23.517408,84.666236,1,Left Wing Extremism
33.732216,75.157913,1,Religious Inspired: Islamic
34.030787,74.905418,1,Religious Inspired: Islamic
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
23.759651,85.69073,1,Left Wing Extremism
23.784314,85.697847,1,Left Wing Extremism
23.785886,85.71406,1,Left Wing Extremism
18.922928,80.853022,1,Left Wing Extremism
34.161699,74.831705,1,Nationalist/Sub-nationalist Movement
18.391019,81.654506,1,Left Wing Extremism
23.646438,84.977652,1,Left Wing Extremism
19.909034,83.164466,1,Left Wing Extremism
25.527515,90.58782,1,Nationalist/Sub-nationalist Movement
18.391223,81.659026,1,Left Wing Extremism
19.598119,81.665207,1,Left Wing Extremism
24.088695,84.809436,1,Left Wing Extremism
19.595851,81.66473,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
23.047112,84.541155,1,Left Wing Extremism
23.047112,84.541155,1,Left Wing Extremism
25.127042,94.363763,1,Nationalist/Sub-nationalist Movement
25.095386,94.361652,1,Nationalist/Sub-nationalist Movement
33.771974,75.142134,1,Religious Inspired: Islamic
19.713524,83.251238,1,Left Wing Extremism
26.583534,91.746796,1,Nationalist/Sub-nationalist Movement
19.734233,83.248769,1,Left Wing Extremism
26.657273,91.912366,1,Nationalist/Sub-nationalist Movement
18.616008,80.74473,1,Left Wing Extremism
34.526179,74.254614,1,Religious Inspired: Islamic
25.187318,90.480013,1,Nationalist/Sub-nationalist Movement
11.769602,75.542227,1,Religious Inspired: Hindu
19.913736,83.1649,1,Left Wing Extremism
20.232243,81.567869,1,Left Wing Extremism
23.94099,85.28153,1,Left Wing Extremism
23.045863,84.541898,1,Left Wing Extremism
11.041,76.083,1,Religious Inspired: Islamic
19.583449,83.501022,1,Left Wing Extremism
25.50546,90.597329,1,Nationalist/Sub-nationalist Movement
18.791667,80.816667,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
22.907721,85.935565,1,Left Wing Extremism
18.423073,81.190331,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
21.812876,80.183829,1,Left Wing Extremism
19.044073,80.663559,1,Left Wing Extremism
18.480556,81.290278,1,Left Wing Extremism
22.229722,82.090556,1,Left Wing Extremism
26.401436,90.266699,1,Nationalist/Sub-nationalist Movement
19.96,80.989167,1,Left Wing Extremism
24.003563,86.147194,1,Left Wing Extremism
24.003563,86.147194,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
27.439652,95.758949,1,Nationalist/Sub-nationalist Movement
24.681102,92.563806,1,Nationalist/Sub-nationalist Movement
18.653333,82.943889,1,Left Wing Extremism
18.791667,80.816667,1,Left Wing Extremism
18.653333,82.943889,1,Left Wing Extremism
27.39681,95.622044,1,Nationalist/Sub-nationalist Movement
18.340368,81.18164,1,Left Wing Extremism
25.182845,93.120263,1,Nationalist/Sub-nationalist Movement
33.863483,74.767929,1,Religious Inspired: Islamic
18.340368,81.18164,1,Left Wing Extremism
18.014568,81.389831,1,Left Wing Extremism
9.680493,78.449617,1,Religious Inspired: Hindu
9.680493,78.449617,1,Religious Inspired: Hindu
33.64542,75.019676,1,Religious Inspired: Islamic
19.595851,81.663777,1,Left Wing Extremism
19.595851,81.663777,1,Left Wing Extremism
34.407656,74.237008,1,Religious Inspired: Islamic
24.005377,93.916,1,Nationalist/Sub-nationalist Movement
20.179167,81.290278,1,Left Wing Extremism
23.669296,86.151112,1,Left Wing Extremism
25.567169,90.525782,1,Nationalist/Sub-nationalist Movement
32.798325,74.915164,1,Religious Inspired: Islamic
32.474424,74.893102,1,Religious Inspired: Islamic
24.799508,93.322653,1,Nationalist/Sub-nationalist Movement
17.825029,81.371704,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
18.438444,79.868696,1,Left Wing Extremism
21.278657,81.866144,1,Left Wing Extremism
23.996872,85.371765,1,Left Wing Extremism
26.843429,95.380141,1,Nationalist/Sub-nationalist Movement
18.391012,81.656929,1,Left Wing Extremism
20.27,81.49,1,Left Wing Extremism
19.060921,80.692331,1,Left Wing Extremism
33.744053,74.910647,1,Religious Inspired: Islamic
18.26759,82.435783,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
33.811916,74.891444,1,Religious Inspired: Islamic
18.391012,81.656929,1,Left Wing Extremism
18.141944,82.686667,1,Left Wing Extremism
23.380243,85.318145,1,Left Wing Extremism
23.170588,84.503866,1,Left Wing Extremism
33.81144,75.171623,1,Religious Inspired: Islamic
24.383792,94.148177,1,Nationalist/Sub-nationalist Movement
24.383792,94.148177,1,Nationalist/Sub-nationalist Movement
24.854695,93.616715,1,Nationalist/Sub-nationalist Movement
33.920852,74.943838,1,Religious Inspired: Islamic
18.9,81.35,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
34.010231,74.917259,1,Religious Inspired: Islamic
24.789652,93.308525,1,Nationalist/Sub-nationalist Movement
27.291066,95.669461,1,Nationalist/Sub-nationalist Movement
17.742874,81.396271,1,Left Wing Extremism
24.942147,94.214356,1,Nationalist/Sub-nationalist Movement
24.838024,94.146918,1,Nationalist/Sub-nationalist Movement
18.813487,82.712333,1,Left Wing Extremism
16.662934,81.337191,1,Left Wing Extremism
20.184871,79.994796,1,Left Wing Extremism
17.80979,81.056671,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
18.532139,80.944672,1,Left Wing Extremism
18.378049,82.178161,1,Left Wing Extremism
26.122274,85.377884,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
19.413355,80.00591,1,Left Wing Extremism
20.717135,80.470196,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
23.65,85,1,Left Wing Extremism
23.369968,85.325012,1,Left Wing Extremism
20.273183,80.307383,1,Left Wing Extremism
22.33148,85.396183,1,Left Wing Extremism
32.930556,74.4064,1,Religious Inspired: Islamic
23.07976,85.276707,1,Left Wing Extremism
23.504769,84.977203,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
25.20839,90.230948,1,Nationalist/Sub-nationalist Movement
23.231085,84.890664,1,Left Wing Extremism
24.854695,93.616715,1,Nationalist/Sub-nationalist Movement
24.862526,93.556877,1,Nationalist/Sub-nationalist Movement
18.768324,80.73156,1,Left Wing Extremism
19.496873,80.276733,1,Left Wing Extremism
18.108706,82.10879,1,Left Wing Extremism
24.428889,87.694722,1,Left Wing Extremism
30.898024,75.860077,1,Religious Inspired: Sikh
17.686816,83.218481,1,Left Wing Extremism
17.843611,82.156944,1,Left Wing Extremism
18.761626,81.382558,1,Left Wing Extremism
24.428889,87.694722,1,Left Wing Extremism
23.75,84.5,1,Left Wing Extremism
17.686816,83.218481,1,Left Wing Extremism
19.595851,81.663776,1,Left Wing Extremism
23.224599,85.071723,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
18.821768,84.252903,1,Left Wing Extremism
26.053709,93.164162,1,Nationalist/Sub-nationalist Movement
27.361859,95.95677,1,Nationalist/Sub-nationalist Movement
25.196552,90.453056,1,Nationalist/Sub-nationalist Movement
18.965838,83.451666,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
18.633597,80.379766,1,Left Wing Extremism
23.652368,85.56121,1,Left Wing Extremism
24.824882,93.562291,1,Nationalist/Sub-nationalist Movement
33.815806,74.854493,1,Religious Inspired: Islamic
18.569995,80.809047,1,Left Wing Extremism
24.883753,83.902951,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
27.470605,94.910431,1,Nationalist/Sub-nationalist Movement
27.860175,95.627395,1,Nationalist/Sub-nationalist Movement
26.819337,94.782104,1,Nationalist/Sub-nationalist Movement
26.819337,94.782104,1,Nationalist/Sub-nationalist Movement
27.029246,95.021303,1,Nationalist/Sub-nationalist Movement
27.486149,95.356093,1,Nationalist/Sub-nationalist Movement
26.363328,92.209526,1,Nationalist/Sub-nationalist Movement
24.431517,93.367485,1,Nationalist/Sub-nationalist Movement
18.391134,81.659273,1,Left Wing Extremism
25.183809,86.890392,1,Left Wing Extremism
30.064585,75.23174,1,Religious Inspired: Sikh
26.880354,95.316761,1,Nationalist/Sub-nationalist Movement
18.856056,82.734714,1,Left Wing Extremism
24.502222,85.006944,1,Left Wing Extremism
23.8552,85.0309,1,Left Wing Extremism
18.543452,82.223013,1,Left Wing Extremism
18.813227,81.579399,1,Left Wing Extremism
17.806766,81.157827,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
25.567655,84.033973,1,Left Wing Extremism
18.673257,81.220829,1,Left Wing Extremism
18.379,81.61438,1,Left Wing Extremism
18.13776,82.686184,1,Left Wing Extremism
24.297477,85.162195,1,Left Wing Extremism
19.709905,83.365003,1,Left Wing Extremism
24.003563,86.147194,1,Left Wing Extremism
18.496013,80.864972,1,Left Wing Extremism
24.99846,93.904674,1,Nationalist/Sub-nationalist Movement
19.55591,83.374969,1,Left Wing Extremism
18.792596,80.813556,1,Left Wing Extremism
21.051944,83.381111,1,Left Wing Extremism
24.602707,86.221308,1,Left Wing Extremism
23.04413,84.537946,1,Left Wing Extremism
25.318661,90.440804,1,Nationalist/Sub-nationalist Movement
24.64955,93.479288,1,Nationalist/Sub-nationalist Movement
19.377765,81.543187,1,Left Wing Extremism
24.934373,83.611517,1,Left Wing Extremism
18.543452,82.223013,1,Left Wing Extremism
19.081111,82.021111,1,Left Wing Extremism
34.026206,74.824394,1,Religious Inspired: Islamic
17.742874,81.396271,1,Left Wing Extremism
18.860831,80.721442,1,Left Wing Extremism
17.742874,81.396271,1,Left Wing Extremism
33.931011,75.114212,1,Religious Inspired: Islamic
18.391134,81.659273,1,Left Wing Extremism
18.610956,81.96676,1,Left Wing Extremism
18.543452,82.223013,1,Left Wing Extremism
25.17,86.09,1,Left Wing Extremism
24.854695,93.616715,1,Nationalist/Sub-nationalist Movement
24.803436,93.770008,1,Nationalist/Sub-nationalist Movement
24.854695,93.616715,1,Nationalist/Sub-nationalist Movement
24.854695,93.616715,1,Nationalist/Sub-nationalist Movement
18.569995,80.809047,1,Left Wing Extremism
33.759364,74.803921,1,Religious Inspired: Islamic
18.860831,80.721442,1,Left Wing Extremism
27.284551,95.331486,1,Nationalist/Sub-nationalist Movement
30.712374,76.212918,1,Religious Inspired: Sikh
16.819214,79.929064,1,Left Wing Extremism
18.813227,81.579399,1,Left Wing Extremism
18.84563,81.383933,1,Left Wing Extremism
23.978731,85.354965,1,Left Wing Extremism
19.074918,82.667247,1,Left Wing Extremism
18.979501,80.035328,1,Left Wing Extremism
17.32125,82.040714,1,Left Wing Extremism
18.08385,81.485761,1,Left Wing Extremism
18.515368,81.543785,1,Left Wing Extremism
24.621392,93.338671,1,Nationalist/Sub-nationalist Movement
24.208286,84.86605,1,Left Wing Extremism
23.133909,87.542623,1,Nationalist/Sub-nationalist Movement
25.085708,83.935199,1,Left Wing Extremism
19.924879,83.143859,1,Left Wing Extremism
33.86652,74.864548,1,Religious Inspired: Islamic
23.505758,84.570792,1,Left Wing Extremism
23.505758,84.570792,1,Left Wing Extremism
18.307128,80.549862,1,Left Wing Extremism
26.933,94.7481,1,Nationalist/Sub-nationalist Movement
26.65,84.9167,1,Left Wing Extremism
27.4798,94.5511,1,Religious Inspired: Hindu
24.829728,93.943027,1,Nationalist/Sub-nationalist Movement
23.292125,76.893216,1,Religious Inspired: Islamic
25.116667,94.366667,1,Nationalist/Sub-nationalist Movement
25.116667,94.366667,1,Nationalist/Sub-nationalist Movement
11.738499,75.50826,1,Religious Inspired: Islamic
19.596543,81.67261,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
19.857621,80.501115,1,Left Wing Extremism
18.281494,81.201225,1,Left Wing Extremism
18.030192,81.320864,1,Left Wing Extremism
19.590489,83.270526,1,Left Wing Extremism
33.951888,74.929642,1,Religious Inspired: Islamic
24.79082,85.006213,1,Left Wing Extremism
19.08702,80.714386,1,Left Wing Extremism
19.690278,83.118611,1,Left Wing Extremism
19.680744,83.150159,1,Left Wing Extremism
19.680744,83.150159,1,Left Wing Extremism
16.817582,74.078479,1,Religious Inspired: Hindu
11.016845,76.955832,1,Religious Inspired: Islamic
20.554488,81.384601,1,Left Wing Extremism
24.783982,84.999772,1,Left Wing Extremism
27.069611,77.966303,1,Religious Inspired: Islamic
27.159083,77.990667,1,Religious Inspired: Islamic
27.15597,77.986732,1,Religious Inspired: Islamic
23.492724,85.534185,1,Left Wing Extremism
24.490518,83.936317,1,Left Wing Extremism
24.383016,84.023169,1,Left Wing Extremism
20.310826,81.071923,1,Left Wing Extremism
19.630275,83.418876,1,Left Wing Extremism
24.075537,85.183586,1,Left Wing Extremism
19.03013,80.719605,1,Left Wing Extremism
27.60027,78.049919,1,Religious Inspired: Hindu
27.60027,78.049919,1,Religious Inspired: Hindu
27.564514,78.121521,1,Religious Inspired: Hindu
27.600188,78.050049,1,Religious Inspired: Hindu
33.57754,75.222556,1,Religious Inspired: Islamic
33.909212,74.997163,1,Religious Inspired: Islamic
33.871612,74.894569,1,Religious Inspired: Islamic
33.789499,74.88822,1,Religious Inspired: Islamic
18.25255,81.241654,1,Left Wing Extremism
23.091201,85.254021,1,Left Wing Extremism
18.16408,81.953482,1,Left Wing Extremism
23.856274,85.030624,1,Left Wing Extremism
19.175813,83.41065,1,Left Wing Extremism
18.16408,81.953482,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
19.784281,81.526728,1,Left Wing Extremism
34.08374,74.789902,1,Religious Inspired: Islamic
34.040311,74.887992,1,Religious Inspired: Islamic
19.010024,81.061666,1,Left Wing Extremism
18.798304,81.03418,1,Left Wing Extremism
19.121322,81.356441,1,Left Wing Extremism
25.010278,85.188611,1,Left Wing Extremism
19.329598,80.040918,1,Left Wing Extremism
24.128611,84.185712,1,Left Wing Extremism
18.768324,80.73156,1,Left Wing Extremism
20.272713,81.48831,1,Left Wing Extremism
19.901015,83.49769,1,Left Wing Extremism
19.429722,80.533889,1,Left Wing Extremism
24.669947,84.772732,1,Left Wing Extremism
20.097319,81.199827,1,Left Wing Extremism
18.184536,81.411415,1,Left Wing Extremism
25.095414,86.177743,1,Left Wing Extremism
18.752064,81.658316,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
25.15192,93.969963,1,Nationalist/Sub-nationalist Movement
24.128611,84.185711,1,Left Wing Extremism
18.839444,83.232778,1,Left Wing Extremism
33.907428,74.82562,1,Religious Inspired: Islamic
18.391134,81.659273,1,Left Wing Extremism
18.84563,81.383933,1,Left Wing Extremism
33.903209,74.921653,1,Religious Inspired: Islamic
24.042043,84.090725,1,Left Wing Extremism
21.065726,80.368038,1,Left Wing Extremism
25.294061,90.382892,1,Nationalist/Sub-nationalist Movement
34.484194,74.072291,1,Religious Inspired: Islamic
25.294071,90.418105,1,Nationalist/Sub-nationalist Movement
21.144377,80.970529,1,Left Wing Extremism
18.005278,81.781944,1,Left Wing Extremism
23.988674,93.55215,1,Nationalist/Sub-nationalist Movement
22.890832,85.513136,1,Left Wing Extremism
22.890832,85.513136,1,Left Wing Extremism
22.890832,85.513136,1,Left Wing Extremism
18.236111,82.37,1,Left Wing Extremism
19.285432,81.460856,1,Left Wing Extremism
